dataset_name,num_files,audio_hours,normalized_wer_pct,normalized_cer_pct,normalized_word_corr_pct,normalized_char_corr_pct
tier0,58,0.37424444444444444,16.92644243915778,10.25867786867123,83.62045392398142,90.55936325447712
tier1,143,1.0890111111111112,16.76479393274124,10.64545230870171,87.21684462628481,92.89961453292872
tier2,145,0.9794277777777778,19.869519332245993,12.93204110228865,85.53199654609998,91.41950801806009
